2025-03-02 18:48:26,245 - INFO - Starting monitor for user ID: 15
2025-03-02 18:48:26,247 - INFO - Logs will be saved to: monitor_log_15_2025-03-02_18-48-26.txt
2025-03-02 18:48:26,248 - INFO - Current working directory: /home/runner/workspace
2025-03-02 18:48:26,249 - INFO - Created tracking file: monitor_process_15.json
2025-03-02 18:48:26,249 - INFO - Starting monitor for user 15
2025-03-02 18:48:26,260 - INFO - main.py path: /home/runner/workspace/main.py
2025-03-02 18:48:26,260 - INFO - Current working directory: /home/runner/workspace
2025-03-02 18:48:26,261 - INFO - Environment variables set for monitor process:
2025-03-02 18:48:26,261 - INFO - - MONITOR_USER_ID: 15
2025-03-02 18:48:26,261 - INFO - - DISCORD_WEBHOOK_URL: Set
2025-03-02 18:48:26,263 - INFO - - PYTHONPATH: /home/runner/workspace
2025-03-02 18:48:26,268 - INFO - Started process with PID 3904
2025-03-02 18:48:26,268 - INFO - Updated tracking file with PID: 3904
2025-03-02 18:50:49,898 - INFO - 2025-03-02 18:50:49,572 - INFO - Found total of 0 matching products
2025-03-02 18:50:49,999 - INFO - 2025-03-02 18:50:49,574 - WARNING - [User 15] No products found for https://www.blendsus.com, this might indicate an access issue
2025-03-02 18:50:50,099 - INFO - 2025-03-02 18:50:49,574 - INFO - Processing 1 stores for retailer: www.apbstore.com
2025-03-02 18:50:50,199 - INFO - 2025-03-02 18:50:49,574 - INFO - Fetching products from https://www.apbstore.com with keywords: ['Jordan', 'Nike']
2025-03-02 18:50:50,300 - INFO - 2025-03-02 18:50:49,583 - INFO - Successfully resolved www.apbstore.com to 23.227.38.74 using ['127.0.0.11']
2025-03-02 18:50:50,400 - INFO - 2025-03-02 18:50:49,590 - INFO - Making initial request to https://www.apbstore.com/products.json?limit=150
2025-03-02 18:50:51,099 - INFO - 2025-03-02 18:50:51,099 - INFO - Retrieved 150 products from initial request
2025-03-02 18:50:51,200 - INFO - 2025-03-02 18:50:51,103 - INFO - Found total of 75 matching products
2025-03-02 18:50:51,300 - INFO - 2025-03-02 18:50:51,104 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 12 RETRO "FLU GAME" TD
2025-03-02 18:50:51,775 - INFO - 2025-03-02 18:50:51,775 - INFO - Successfully notified about product: AIR JORDAN 12 RETRO "FLU GAME" TD
2025-03-02 18:50:51,876 - INFO - 2025-03-02 18:50:51,775 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 12 RETRO "FLU GAME" PS
2025-03-02 18:50:54,139 - INFO - 2025-03-02 18:50:54,139 - INFO - Successfully notified about product: AIR JORDAN 12 RETRO "FLU GAME" PS
2025-03-02 18:50:54,240 - INFO - 2025-03-02 18:50:54,139 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 12 RETRO "FLU GAME" GS
2025-03-02 18:50:56,530 - INFO - 2025-03-02 18:50:56,530 - INFO - Successfully notified about product: AIR JORDAN 12 RETRO "FLU GAME" GS
2025-03-02 18:50:56,630 - INFO - 2025-03-02 18:50:56,530 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 12 RETRO "FLU GAME"
2025-03-02 18:50:59,061 - INFO - 2025-03-02 18:50:59,061 - INFO - Successfully notified about product: AIR JORDAN 12 RETRO "FLU GAME"
2025-03-02 18:50:59,162 - INFO - 2025-03-02 18:50:59,062 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR MAX SUNDER "SILVER/BLACK"
2025-03-02 18:51:01,584 - INFO - 2025-03-02 18:51:01,584 - INFO - Successfully notified about product: AIR MAX SUNDER "SILVER/BLACK"
2025-03-02 18:51:01,684 - INFO - 2025-03-02 18:51:01,584 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 1 LOW 85 "ROYAL"
2025-03-02 18:51:04,001 - INFO - 2025-03-02 18:51:04,001 - INFO - Successfully notified about product: AIR JORDAN 1 LOW 85 "ROYAL"
2025-03-02 18:51:04,102 - INFO - 2025-03-02 18:51:04,001 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 3 RETRO "LUCKY SHORTS" TD
2025-03-02 18:51:06,540 - INFO - 2025-03-02 18:51:06,540 - INFO - Successfully notified about product: AIR JORDAN 3 RETRO "LUCKY SHORTS" TD
2025-03-02 18:51:06,641 - INFO - 2025-03-02 18:51:06,541 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 3 RETRO "LUCKY SHORTS" PS
2025-03-02 18:51:09,011 - INFO - 2025-03-02 18:51:09,010 - INFO - Successfully notified about product: AIR JORDAN 3 RETRO "LUCKY SHORTS" PS
2025-03-02 18:51:09,111 - INFO - 2025-03-02 18:51:09,011 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 3 RETRO "LUCKY SHORTS" GS
2025-03-02 18:51:11,771 - INFO - 2025-03-02 18:51:11,771 - INFO - Successfully notified about product: AIR JORDAN 3 RETRO "LUCKY SHORTS" GS
2025-03-02 18:51:11,871 - INFO - 2025-03-02 18:51:11,771 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 3 RETRO "LUCKY SHORTS"
2025-03-02 18:51:14,158 - INFO - 2025-03-02 18:51:14,158 - INFO - Successfully notified about product: AIR JORDAN 3 RETRO "LUCKY SHORTS"
2025-03-02 18:51:14,258 - INFO - 2025-03-02 18:51:14,158 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR FOAMPOSITE ONE "GALAXY"
2025-03-02 18:51:16,490 - INFO - 2025-03-02 18:51:16,490 - INFO - Successfully notified about product: AIR FOAMPOSITE ONE "GALAXY"
2025-03-02 18:51:16,590 - INFO - 2025-03-02 18:51:16,490 - INFO - [User 15] New product/restock found on https://www.apbstore.com: KOBE PROTRO V "EGGPLANT/ BLACK/ METALLIC GOLD"
2025-03-02 18:51:19,046 - INFO - 2025-03-02 18:51:19,045 - INFO - Successfully notified about product: KOBE PROTRO V "EGGPLANT/ BLACK/ METALLIC GOLD"
2025-03-02 18:51:19,146 - INFO - 2025-03-02 18:51:19,046 - INFO - [User 15] New product/restock found on https://www.apbstore.com: KOBE PROTRO VI ALL-STAR WEEKEND "SAIL/BLACK/LIGHT BONE"
2025-03-02 18:51:21,480 - INFO - 2025-03-02 18:51:21,480 - INFO - Successfully notified about product: KOBE PROTRO VI ALL-STAR WEEKEND "SAIL/BLACK/LIGHT BONE"
2025-03-02 18:51:21,581 - INFO - 2025-03-02 18:51:21,481 - INFO - [User 15] New product/restock found on https://www.apbstore.com: ZOOM KD IV "HYPER ROYAL/SUMMIT WHITE/METALLIC GOLD"
2025-03-02 18:51:24,197 - INFO - 2025-03-02 18:51:24,196 - INFO - Successfully notified about product: ZOOM KD IV "HYPER ROYAL/SUMMIT WHITE/METALLIC GOLD"
2025-03-02 18:51:24,297 - INFO - 2025-03-02 18:51:24,197 - INFO - [User 15] New product/restock found on https://www.apbstore.com: ZOOM KD IV "MVP"
2025-03-02 18:51:26,804 - INFO - 2025-03-02 18:51:26,804 - INFO - Successfully notified about product: ZOOM KD IV "MVP"
2025-03-02 18:51:26,904 - INFO - 2025-03-02 18:51:26,804 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED" TD
2025-03-02 18:51:29,221 - INFO - 2025-03-02 18:51:29,221 - INFO - Successfully notified about product: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED" TD
2025-03-02 18:51:29,322 - INFO - 2025-03-02 18:51:29,222 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED" PS
2025-03-02 18:51:31,612 - INFO - 2025-03-02 18:51:31,611 - INFO - Successfully notified about product: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED" PS
2025-03-02 18:51:31,712 - INFO - 2025-03-02 18:51:31,612 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED" GS
2025-03-02 18:51:34,121 - INFO - 2025-03-02 18:51:34,121 - INFO - Successfully notified about product: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED" GS
2025-03-02 18:51:34,222 - INFO - 2025-03-02 18:51:34,121 - INFO - [User 15] New product/restock found on https://www.apbstore.com: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED"
2025-03-02 18:51:36,415 - INFO - 2025-03-02 18:51:36,415 - INFO - Successfully notified about product: AIR JORDAN 1 RETRO HIGH OG "BLACK TOE REIMAGINED"
2025-03-02 18:51:36,516 - INFO - 2025-03-02 18:51:36,415 - INFO - [User 15] New product/restock found on https://www.apbstore.com: ZOOM KD IV "SCORING TITLE"
2025-03-02 18:51:38,829 - INFO - 2025-03-02 18:51:38,829 - INFO - Successfully notified about product: ZOOM KD IV "SCORING TITLE"
2025-03-02 18:51:38,929 - INFO - 2025-03-02 18:51:38,829 - INFO - [User 15] New product/restock found on https://www.apbstore.com: WOMEN'S AIR MAX MUSE "HABANERO RED/METALLIC SILVER"
2025-03-02 18:51:41,365 - INFO - 2025-03-02 18:51:41,365 - INFO - Successfully notified about product: WOMEN'S AIR MAX MUSE "HABANERO RED/METALLIC SILVER"
2025-03-02 18:51:41,466 - INFO - 2025-03-02 18:51:41,365 - INFO - [User 15] New product/restock found on https://www.apbstore.com: BOOK 1 "MAGIC EMBER/WHITE ONYX/PICANTE RED"
2025-03-02 18:51:43,772 - INFO - 2025-03-02 18:51:43,772 - INFO - Successfully notified about product: BOOK 1 "MAGIC EMBER/WHITE ONYX/PICANTE RED"
2025-03-02 18:51:43,873 - INFO - 2025-03-02 18:51:43,772 - INFO - [User 15] New product/restock found on https://www.apbstore.com: JA 2 "HEART EYES"
2025-03-02 18:51:46,319 - INFO - 2025-03-02 18:51:46,319 - INFO - Successfully notified about product: JA 2 "HEART EYES"
2025-03-02 18:51:46,419 - INFO - 2025-03-02 18:51:46,319 - INFO - [User 15] New product/restock found on https://www.apbstore.com: DUNK LOW SB "BLACK/GUM"
2025-03-02 18:51:48,669 - INFO - 2025-03-02 18:51:48,668 - INFO - Successfully notified about product: DUNK LOW SB "BLACK/GUM"
2025-03-02 18:51:48,769 - INFO - 2025-03-02 18:51:48,669 - INFO - [User 15] New product/restock found on https://www.apbstore.com: SB AIR MAX ISHOD FLAX "BLACK/GRAPE"
2025-03-02 18:51:51,110 - INFO - 2025-03-02 18:51:51,110 - INFO - Successfully notified about product: SB AIR MAX ISHOD FLAX "BLACK/GRAPE"
2025-03-02 18:51:51,211 - INFO - 2025-03-02 18:51:51,111 - INFO - [User 15] New product/restock found on https://www.apbstore.com: DUNK LOW "WHITE/BLACK"
2025-03-02 18:51:53,638 - INFO - 2025-03-02 18:51:53,638 - INFO - Successfully notified about product: DUNK LOW "WHITE/BLACK"
2025-03-02 18:51:53,738 - INFO - 2025-03-02 18:51:53,638 - INFO - [User 15] New product/restock found on https://www.apbstore.com: DUNK LOW "PHANTOM/COLLEGE GREY"
2025-03-02 18:51:56,136 - INFO - 2025-03-02 18:51:56,136 - INFO - Successfully notified about product: DUNK LOW "PHANTOM/COLLEGE GREY"
2025-03-02 18:51:56,236 - INFO - 2025-03-02 18:51:56,136 - INFO - [User 15] New product/restock found on https://www.apbstore.com: RINGS TEE
2025-03-02 18:51:58,638 - INFO - 2025-03-02 18:51:58,638 - INFO - Successfully notified about product: RINGS TEE
2025-03-02 18:51:58,739 - INFO - 2025-03-02 18:51:58,638 - INFO - [User 15] New product/restock found on https://www.apbstore.com: RINGS TEE
2025-03-02 18:52:01,064 - INFO - 2025-03-02 18:52:01,064 - INFO - Successfully notified about product: RINGS TEE
2025-03-02 18:52:01,164 - INFO - 2025-03-02 18:52:01,064 - INFO - [User 15] New product/restock found on https://www.apbstore.com: FLIGHT HOODIE
2025-03-02 18:52:03,470 - INFO - 2025-03-02 18:52:03,470 - INFO - Successfully notified about product: FLIGHT HOODIE
2025-03-02 18:52:03,570 - INFO - 2025-03-02 18:52:03,470 - INFO - [User 15] New product/restock found on https://www.apbstore.com: FLIGHT OVERSIZE TEE
2025-03-02 18:52:05,997 - INFO - 2025-03-02 18:52:05,997 - INFO - Successfully notified about product: FLIGHT OVERSIZE TEE
